1.807599736785888700e-01,1.997545191331342451e-01,2.043666403452555902e-01,2.082692044478196003e-01,2.116142593928745930e-01,2.058399736785888612e-01,2.007874736785889014e-01,1.963293854432947017e-01,1.923666403452555240e-01,1.888210263101678388e-01,1.856299736785887999e-01,1.827428308214459896e-01,1.801181554967706266e-01,1.777217128090236020e-01,1.755249736785888803e-01,1.735039736785888853e-01,1.716384352170503558e-01,1.699110847897000731e-01,1.683071165357317156e-01,1.668137667820370762e-01,1.654199736785888497e-01,1.641161027108468673e-01,1.628937236785887865e-01,1.617454282240433638e-01,1.606646795609417699e-01,1.596456879643032289e-01,1.586833070119222366e-01,1.577729466515618295e-01,1.569104999943782275e-01,1.560922813708965906e-01,1.553149736785888191e-01,1.545755834346862478e-01,1.538714022500173861e-01,1.531999736785888411e-01,1.525590645876797602e-01,1.519466403452555125e-01,1.513608432438062756e-01,1.507999736785887723e-01,1.502624736785889148e-01,1.497469124540991015e-01,1.492519736785887785e-01,1.487764442668241260e-01,1.483192044478195415e-01,1.478792189616077168e-01,1.474555292341444002e-01,1.470472464058616424e-01,1.466535451071602214e-01,1.462736578891152828e-01,1.459068702303129017e-01,1.455525160514702376e-01,1.452099736785887885e-01,1.448786622031790206e-01,1.445580381947179083e-01,1.442475927262079072e-01,1.439468486785887569e-01,1.436553582939734675e-01,1.433727009513161565e-01,1.430984811412753244e-01,1.428323266197654151e-01,1.425738867220670558e-01,1.423228308214460336e-01,1.420788469180254143e-01,1.418416403452555929e-01,1.416109325826984122e-01,1.413864601650753894e-01,1.411679736785889094e-01,1.409552368364835884e-01,1.407480256266407936e-01,1.405461275247427144e-01,1.403493407671965176e-01,1.401574736785888842e-01,1.399703440489592499e-01,1.397877785566375985e-01,1.396096122328056577e-01,1.394356879643031677e-01,1.392658560315300775e-01,1.390999736785888397e-01,1.389379047130716582e-01,1.387795191331343547e-01,1.386246927797124551e-01,1.384733070119221754e-01,1.383252484038637320e-01,1.381804084611975014e-01,1.380386833560082183e-01,1.378999736785889718e-01,1.377641842049045495e-01,1.376312236785889320e-01,1.375010046064238933e-01,1.373734430663440254e-01,1.372484585270736801e-01,1.371259736785888084e-01,1.370059142726481882e-01,1.368882089727065932e-01,1.367727892125694122e-01,1.366595890632043009e-01,1.365485451071601908e-01,1.364395963200982775e-01,1.363326839589628081e-01,1.362277514563665637e-01
5.106600000000000028e-01,5.296545454545453779e-01,5.342666666666666675e-01,5.381692307692307331e-01,5.322214285714286230e-01,5.270666666666666833e-01,5.225562500000000554e-01,5.185764705882351944e-01,5.150388888888888239e-01,5.118736842105263696e-01,5.090249999999999497e-01,5.064476190476190354e-01,5.041045454545454163e-01,5.019652173913042859e-01,5.000041666666665829e-01,4.981999999999998652e-01,4.965346153846152966e-01,4.949925925925926506e-01,4.935607142857142415e-01,4.922275862068965502e-01,4.909833333333332162e-01,4.898193548387096419e-01,4.887281249999999577e-01,4.877030303030303049e-01,4.867382352941176382e-01,4.858285714285714985e-01,4.849694444444444530e-01,4.841567567567568453e-01,4.833868421052630593e-01,4.826564102564102621e-01,4.819624999999999604e-01,4.813024390243901829e-01,4.806738095238094477e-01,4.800744186046511652e-01,4.795022727272727492e-01,4.789555555555555788e-01,4.784326086956521840e-01,4.779319148936169714e-01,4.774520833333333325e-01,4.769918367346938082e-01,4.765499999999999181e-01,4.761254901960784158e-01,4.757173076923075783e-01,4.753245283018867617e-01,4.749462962962962553e-01,4.745818181818182158e-01,4.742303571428571063e-01,4.738912280701754742e-01,4.735637931034482051e-01,4.732474576271186173e-01,4.729416666666665936e-01,4.726459016393441681e-01,4.723596774193549175e-01,4.720825396825396592e-01,4.718140624999999089e-01,4.715538461538462123e-01,4.713015151515150825e-01,4.710567164179103594e-01,4.708191176470589712e-01,4.705884057971014833e-01,4.703642857142856792e-01,4.701464788732393485e-01,4.699347222222223230e-01,4.697287671232874828e-01,4.695283783783784637e-01,4.693333333333333801e-01,4.691434210526316262e-01,4.689584415584415744e-01,4.687782051282051166e-01,4.686025316455697531e-01,4.684312500000000767e-01,4.682641975308641236e-01,4.681012195121950770e-01,4.679421686746988440e-01,4.677869047619047649e-01,4.676352941176471489e-01,4.674872093023254571e-01,4.673425287356322011e-01,4.672011363636363601e-01,4.670629213483146192e-01,4.669277777777777194e-01,4.667956043956045242e-01,4.666663043478260775e-01,4.665397849462366020e-01,4.664159574468085268e-01,4.662947368421052063e-01,4.661760416666667073e-01,4.660597938144329655e-01,4.659459183673470006e-01,4.658343434343433787e-01,4.657250000000000556e-01,4.656178217821781429e-01,4.655127450980393045e-01,4.654097087378640252e-01,4.653086538461539412e-01,4.652095238095237395e-01,4.651122641509433109e-01,4.650168224299066067e-01,4.649231481481481687e-01
4.793400002235174151e-01,4.603454547689720400e-01,4.557333335568506949e-01,4.518307694542866848e-01,4.577785716520887949e-01,4.629333335568507346e-01,4.674437502235174180e-01,4.714235296352822235e-01,4.749611113346285940e-01,4.781263160129910483e-01,4.809750002235174682e-01,4.835523811758984380e-01,4.858954547689720016e-01,4.880347828322131321e-01,4.899958335568508350e-01,4.918000002235175527e-01,4.934653848389021213e-01,4.950074076309247673e-01,4.964392859378031764e-01,4.977724140166208677e-01,4.990166668901842018e-01,5.001806453848077760e-01,5.012718752235174602e-01,5.022969699204871130e-01,5.032617649293997797e-01,5.041714287949459194e-01,5.050305557790729649e-01,5.058432434667605726e-01,5.066131581182543586e-01,5.073435899671071558e-01,5.080375002235174575e-01,5.086975611991272350e-01,5.093261906997079702e-01,5.099255816188662527e-01,5.104977274962446687e-01,5.110444446679618391e-01,5.115673915278652339e-01,5.120680853299004465e-01,5.125479168901840854e-01,5.130081634888236097e-01,5.134500002235174998e-01,5.138745100274390021e-01,5.142826925312098396e-01,5.146754719216306562e-01,5.150537039272211626e-01,5.154181820416992021e-01,5.157696430806603116e-01,5.161087721533419437e-01,5.164362071200692128e-01,5.167525425963988006e-01,5.170583335568508243e-01,5.173540985841732498e-01,5.176403228041625004e-01,5.179174605409777588e-01,5.181859377235175090e-01,5.184461540696712056e-01,5.186984850720023354e-01,5.189432838056070585e-01,5.191808825764584467e-01,5.194115944264159346e-01,5.196357145092317387e-01,5.198535213502780694e-01,5.200652780012950949e-01,5.202712331002299351e-01,5.204716218451389542e-01,5.206666668901840378e-01,5.208565791708857917e-01,5.210415586650758435e-01,5.212217950953123013e-01,5.213974685779476648e-01,5.215687502235173412e-01,5.217358026926532943e-01,5.218987807113223409e-01,5.220578315488185739e-01,5.222130954616126530e-01,5.223647061058702690e-01,5.225127909211919608e-01,5.226574714878852168e-01,5.227988638598810578e-01,5.229370788752027988e-01,5.230722224457396985e-01,5.232043958279128937e-01,5.233336958756913404e-01,5.234602152772808159e-01,5.235840427767088912e-01,5.237052633814122116e-01,5.238239585568507106e-01,5.239402064090844524e-01,5.240540818561704173e-01,5.241656567891740393e-01,5.242750002235173623e-01,5.243821784413392750e-01,5.244872551254781134e-01,5.245902914856533927e-01,5.246913463773634767e-01,5.247904764139936784e-01,5.248877360725741070e-01,5.249831777936108113e-01,5.250768520753692492e-01
4.191997367858879553e-02,4.993633731495239481e-02,5.661664034525554223e-02,6.226920444781958164e-02,5.782140225001752842e-02,5.396664034525555653e-02,5.059372367858888664e-02,4.761762073741226953e-02,4.497219590081102947e-02,4.260523683648365090e-02,4.047497367858887696e-02,3.854759272620800203e-02,3.679542822404335833e-02,3.519562585250179954e-02,3.372914034525553717e-02,3.237997367858880260e-02,3.113458906320420994e-02,2.998145516007033606e-02,2.891068796430318333e-02,2.791376678203716377e-02,2.698330701192208636e-02,2.611287690439523246e-02,2.529684867858883468e-02,2.453027670889196266e-02,2.380879720800055388e-02,2.312854510716033651e-02,2.248608478970004487e-02,2.187835205696719854e-02,2.130260525753624457e-02,2.075638393499912304e-02,2.023747367858885760e-02,1.974387611761319050e-02,1.927378320239836462e-02,1.882555507393768313e-02,1.839770095131620931e-02,1.798886256747767032e-02,1.759779976554542991e-02,1.722337793390804617e-02,1.686455701192224321e-02,1.652038184185411485e-02,1.618997367858876490e-02,1.587252269819672268e-02,1.556728137089646857e-02,1.527355858424916946e-02,1.499071441932953164e-02,1.471815549677069068e-02,1.445533082144601078e-02,1.420172806455388681e-02,1.395687023031288998e-02,1.372031266163975527e-02,1.349164034525551781e-02,1.327046548186749941e-02,1.305642529149220188e-02,1.284918002779522617e-02,1.264841117858872543e-02,1.245381983243509794e-02,1.226512519374023391e-02,1.208206323082761102e-02,1.190438544329486259e-02,1.173185773655993636e-02,1.156425939287453186e-02,1.140138212929298067e-02,1.124302923414444155e-02,1.108901477447910011e-02,1.093916286777807390e-02,1.079330701192215969e-02,1.065128946806259691e-02,1.051296069157592328e-02,1.037817880679403615e-02,1.024680912162700963e-02,1.011872367858879240e-02,9.993800839082744858e-03,9.871924898101069878e-03,9.752985726781626674e-03,9.636878440493656939e-03,9.523503090353657718e-03,9.412764376263260679e-03,9.304571379738280079e-03,9.198837314952523769e-03,9.095479296566399974e-03,8.994418123033254275e-03,8.895578074193277729e-03,8.798886722067078558e-03,8.704274753857710323e-03,8.611675806248442200e-03,8.521026310167711948e-03,8.432265345255540723e-03,8.345334503331192089e-03,8.260177760221587562e-03,8.176741355356509366e-03,8.094973678588912591e-03,8.014825163737304692e-03,7.936248188392891478e-03,7.859196979559612828e-03,7.783627524742819936e-03,7.709497488112559971e-03,7.636766131419059356e-03,7.565394239336553639e-03,7.495344048959240446e-03
4.931800002235174896e-01,4.851636365871538903e-01,4.784833335568507429e-01,4.728307694542867035e-01,4.679857145092316539e-01,4.637866668901840517e-01,4.682437502235173854e-01,4.721764708117527354e-01,4.756722224457397008e-01,4.788000002235173747e-01,4.816150002235174421e-01,4.841619049854221646e-01,4.864772729507901849e-01,4.885913045713435876e-01,4.905291668901841096e-01,4.923120002235175097e-01,4.939576925312098021e-01,4.954814817049988385e-01,4.968964287949459990e-01,4.982137933269656926e-01,4.994433335568508880e-01,5.005935486106142251e-01,5.016718752235174161e-01,5.026848487083659389e-01,5.036382355176350911e-01,5.045371430806602220e-01,5.053861113346285183e-01,5.061891894127066305e-01,5.069500002235174385e-01,5.076717950953123504e-01,5.083575002235174445e-01,5.090097563210784770e-01,5.096309526044697780e-01,5.102232560374709847e-01,5.107886365871537881e-01,5.113288891124063706e-01,5.118456523974304062e-01,5.123404257554323715e-01,5.128145835568507227e-01,5.132693879786195401e-01,5.137060002235174228e-01,5.141254904195958764e-01,5.145288463773637355e-01,5.149169813555928288e-01,5.152907409642581982e-01,5.156509093144264755e-01,5.159982145092317785e-01,5.163333335568507376e-01,5.166568967752416253e-01,5.169694917489411345e-01,5.172716668901841119e-01,5.175639346497470372e-01,5.178467744170658360e-01,5.181206351441522973e-01,5.183859377235174870e-01,5.186430771465944112e-01,5.188924244659417484e-01,5.191343285817263675e-01,5.193691178705761580e-01,5.195971016727927161e-01,5.198185716520887789e-01,5.200338030404189071e-01,5.202430557790729271e-01,5.204465755659832826e-01,5.206445948181119832e-01,5.208373335568508011e-01,5.210250002235173872e-01,5.212077924313096577e-01,5.213858976594148986e-01,5.215594938944034809e-01,5.217287502235173902e-01,5.218938273840112441e-01,5.220548782722979064e-01,5.222120484162885434e-01,5.223654764139936679e-01,5.225152943411645046e-01,5.226616281304943268e-01,5.228045979246668251e-01,5.229443184053356175e-01,5.230808990999218366e-01,5.232144446679618532e-01,5.233450551685723262e-01,5.234728263104739820e-01,5.235978496858829656e-01,5.237202129894749092e-01,5.238400002235175101e-01,5.239572918901840293e-01,5.240721651719709717e-01,5.241846941010683825e-01,5.242949497184670182e-01,5.244030002235174903e-01,5.245089111146065131e-01,5.246127453215566616e-01,5.247145633303135215e-01,5.248144233004404802e-01,5.249123811758985569e-01,5.250084907895551378e-01,5.251028039618351739e-01,5.251953705938878780e-01
5.575997367858886999e-02,7.475451913313424512e-02,7.936664034525559019e-02,8.326920444781960029e-02,7.732140225001749023e-02,7.216664034525555049e-02,6.765622367858886710e-02,6.367644426682406156e-02,6.013886256747769110e-02,5.697365788911523676e-02,5.412497367858881692e-02,5.154759272620784705e-02,4.920451913313428349e-02,4.706519106989315304e-02,4.510414034525545013e-02,4.329997367858873236e-02,4.163458906320416375e-02,4.009256627118151783e-02,3.866068796430310872e-02,3.732755988548541737e-02,3.608330701192208334e-02,3.491932851729850906e-02,3.382809867858882491e-02,3.280300398161917208e-02,3.183820897270650541e-02,3.092854510716036565e-02,3.006941812303332018e-02,2.925673043534571249e-02,2.848681578385192648e-02,2.775638393499912926e-02,2.706247367858882757e-02,2.640241270297905007e-02,2.577378320239831488e-02,2.517439228324003242e-02,2.460224640586161637e-02,2.405552923414444599e-02,2.353258237424105115e-02,2.303188857220583863e-02,2.255205701192219969e-02,2.209181041328267536e-02,2.164997367858878530e-02,2.122546387466728302e-02,2.081728137089644548e-02,2.042450198047562893e-02,2.004626997488512252e-02,1.968179186040708295e-02,1.933033082144597348e-02,1.899120174876434142e-02,1.866376678203707229e-02,1.834743130570748448e-02,1.804164034525546079e-02,1.774587531793303530e-02,1.745965109794378467e-02,1.718251336112852634e-02,1.691403617858877606e-02,1.665381983243507946e-02,1.640148883010394965e-02,1.615669009649922661e-02,1.591909132564783835e-02,1.568837947569035052e-02,1.546425939287454643e-02,1.524645255182821568e-02,1.503469590081119023e-02,1.482874080187635002e-02,1.462835205696733087e-02,1.443330701192224730e-02,1.424339473122049338e-02,1.405841523703044160e-02,1.387817880679398375e-02,1.370250532415862033e-02,1.353122367858894393e-02,1.336417120945299075e-02,1.320119319078394415e-02,1.304214235328771121e-02,1.288687844049363207e-02,1.273526779623601612e-02,1.258718298091432430e-02,1.244250241422106829e-02,1.230111004222522730e-02,1.216289502690348634e-02,1.202775145636658660e-02,1.189557807419339142e-02,1.176627802641494469e-02,1.163975862482546919e-02,1.151593112539739394e-02,1.139471052069407353e-02,1.127601534525557447e-02,1.115976749302183268e-02,1.104589204593586782e-02,1.093431711293224584e-02,1.082497367858892279e-02,1.071779546076701006e-02,1.061271877662817165e-02,1.050968241645289236e-02,1.040862752474280839e-02,1.030949748811260669e-02,1.021223782953217807e-02,1.011679610849547384e-02,1.002312182673703589e-02
8.818000834465034021e-02,8.016364470828674094e-02,7.348334167798359351e-02,6.783077757541955410e-02,6.298572263036450458e-02,6.746000834465026852e-02,7.137500834465021482e-02,7.482942010935622612e-02,7.790000834465027335e-02,8.064737676570288283e-02,8.312000834465027577e-02,8.535715120179321325e-02,8.739091743555937875e-02,8.924783443160688723e-02,9.095000834465027939e-02,9.251600834465034673e-02,9.396154680618884480e-02,9.530000834465024440e-02,9.654286548750745656e-02,9.770000834465031314e-02,9.878000834465028301e-02,9.979033092529543403e-02,1.007375083446502284e-01,1.016272810719229813e-01,1.024647142270032063e-01,1.032542940589359359e-01,1.040000083446502854e-01,1.047054137500555981e-01,1.053736925551767012e-01,1.060077006523425514e-01,1.066100083446502866e-01,1.071829351739187475e-01,1.077285797732216999e-01,1.082488455539526440e-01,1.087454628901047826e-01,1.092200083446502878e-01,1.096739213881284813e-01,1.101085189829481559e-01,1.105250083446502884e-01,1.109244981405687058e-01,1.113080083446503776e-01,1.116764789328855700e-01,1.120307775754195712e-01,1.123717064578578784e-01,1.127000083446503265e-01,1.130163719810138856e-01,1.133214369160789881e-01,1.136157978183345296e-01,1.139000083446503053e-01,1.141745846158367383e-01,1.144400083446502903e-01,1.146967296561257621e-01,1.149451696349728103e-01,1.151857226303645287e-01,1.154187583446503185e-01,1.156446237292656498e-01,1.158636447082866949e-01,1.160761277476353159e-01,1.162823612858266964e-01,1.164826170403024941e-01,1.166771512017931167e-01,1.168662055277489564e-01,1.170500083446501804e-01,1.172287754679379734e-01,1.174027110473528923e-01,1.175720083446503139e-01,1.177368504499134438e-01,1.178974109420528604e-01,1.180538544984964799e-01,1.182063374585742288e-01,1.183550083446502921e-01,1.185000083446501318e-01,1.186414717592844115e-01,1.187795264169394516e-01,1.189142940589360542e-01,1.190458906975914166e-01,1.191744269493014707e-01,1.193000083446502657e-01,1.194227356173774846e-01,1.195427049738637670e-01,1.196600083446502927e-01,1.197747336193755174e-01,1.198869648663893894e-01,1.199967825381986763e-01,1.201042636637991157e-01,1.202094820288609478e-01,1.203125083446502375e-01,1.204134104065058830e-01,1.205122532426093906e-01,1.206090992537413031e-01,1.207040083446502265e-01,1.207970380476206529e-01,1.208882436387678228e-01,1.209776782475630030e-01,1.210653929600348233e-01,1.211514369160789917e-01,1.212358574012540879e-01,1.213186999334352478e-01,1.214000083446503675e-01
2.857200177383422135e-01,2.937363813747058128e-01,3.004166844050089602e-01,3.060692485075729996e-01,3.016214463097709464e-01,2.977666844050089745e-01,2.943937677383423046e-01,2.914176647971656875e-01,2.887722399605644474e-01,2.864052808962370689e-01,2.842750177383422949e-01,2.823476367859614200e-01,2.805954722837967763e-01,2.789956699122552175e-01,2.775291844050089551e-01,2.761800177383422206e-01,2.749346331229576279e-01,2.737814992198237540e-01,2.727107320240566013e-01,2.717138108417905817e-01,2.707833510716755043e-01,2.699129209641486504e-01,2.690968927383422526e-01,2.683303207686453806e-01,2.676088412677539718e-01,2.669285891669137545e-01,2.662861288494534628e-01,2.656783961167206165e-01,2.651026493172896625e-01,2.645564279947525410e-01,2.640375177383422756e-01,2.635439201773666085e-01,2.630738272621517826e-01,2.626255991336911011e-01,2.621977450110696273e-01,2.617889066272310883e-01,2.613978438252988479e-01,2.610234219936614641e-01,2.606646010716756612e-01,2.603204259016075328e-01,2.599900177383421829e-01,2.596725667579501406e-01,2.593673254306498865e-01,2.590736026440025874e-01,2.587907584790829496e-01,2.585181995565241087e-01,2.582553748811994287e-01,2.580017721243073048e-01,2.577569142900663079e-01,2.575203567213931732e-01,2.572916844050089358e-01,2.570705095416209174e-01,2.568564693512456198e-01,2.566492240875486441e-01,2.564484552383421434e-01,2.562538638921885159e-01,2.560651692534936519e-01,2.558821072905810290e-01,2.557044295030482806e-01,2.555319017963133543e-01,2.553643034526279498e-01,2.552014261890463986e-01,2.550430732938978595e-01,2.548890588342325181e-01,2.547392069275314919e-01,2.545933510716755777e-01,2.544513335278160149e-01,2.543130047513293412e-01,2.541782228665474541e-01,2.540468531813804276e-01,2.539187677383422104e-01,2.537938448988361628e-01,2.536719689578544878e-01,2.535530297865350446e-01,2.534369225002470749e-01,2.533235471501070757e-01,2.532128084360166786e-01,2.531046154394916980e-01,2.529988813747059417e-01,2.528955233563198179e-01,2.527944621827866722e-01,2.526956221339466957e-01,2.525989307818204965e-01,2.525043188136111283e-01,2.524117198660018602e-01,2.523210703699211299e-01,2.522323094050089587e-01,2.521453785630846101e-01,2.520602218199750055e-01,2.519767854151099273e-01,2.518950177383423306e-01,2.518148692234907227e-01,2.517362922481463094e-01,2.516592410393130308e-01,2.515836715844962379e-01,2.515095415478659779e-01,2.514368101911724773e-01,2.513654382990899716e-01,2.512953881087126584e-01
4.793400002235174151e-01,4.603454547689720400e-01,4.557333335568506949e-01,4.518307694542866848e-01,4.577785716520887949e-01,4.629333335568507346e-01,4.674437502235174180e-01,4.714235296352822235e-01,4.749611113346285940e-01,4.781263160129910483e-01,4.809750002235174682e-01,4.835523811758984380e-01,4.858954547689720016e-01,4.880347828322131321e-01,4.899958335568508350e-01,4.918000002235175527e-01,4.934653848389021213e-01,4.950074076309247673e-01,4.964392859378031764e-01,4.977724140166208677e-01,4.990166668901842018e-01,5.001806453848077760e-01,5.012718752235174602e-01,5.022969699204871130e-01,5.032617649293997797e-01,5.041714287949459194e-01,5.050305557790729649e-01,5.058432434667605726e-01,5.066131581182543586e-01,5.073435899671071558e-01,5.080375002235174575e-01,5.086975611991272350e-01,5.093261906997079702e-01,5.099255816188662527e-01,5.104977274962446687e-01,5.110444446679618391e-01,5.115673915278652339e-01,5.120680853299004465e-01,5.125479168901840854e-01,5.130081634888236097e-01,5.134500002235174998e-01,5.138745100274390021e-01,5.142826925312098396e-01,5.146754719216306562e-01,5.150537039272211626e-01,5.154181820416992021e-01,5.157696430806603116e-01,5.161087721533419437e-01,5.164362071200692128e-01,5.167525425963988006e-01,5.170583335568508243e-01,5.173540985841732498e-01,5.176403228041625004e-01,5.179174605409777588e-01,5.181859377235175090e-01,5.184461540696712056e-01,5.186984850720023354e-01,5.189432838056070585e-01,5.191808825764584467e-01,5.194115944264159346e-01,5.196357145092317387e-01,5.198535213502780694e-01,5.200652780012950949e-01,5.202712331002299351e-01,5.204716218451389542e-01,5.206666668901840378e-01,5.208565791708857917e-01,5.210415586650758435e-01,5.212217950953123013e-01,5.213974685779476648e-01,5.215687502235173412e-01,5.217358026926532943e-01,5.218987807113223409e-01,5.220578315488185739e-01,5.222130954616126530e-01,5.223647061058702690e-01,5.225127909211919608e-01,5.226574714878852168e-01,5.227988638598810578e-01,5.229370788752027988e-01,5.230722224457396985e-01,5.232043958279128937e-01,5.233336958756913404e-01,5.234602152772808159e-01,5.235840427767088912e-01,5.237052633814122116e-01,5.238239585568507106e-01,5.239402064090844524e-01,5.240540818561704173e-01,5.241656567891740393e-01,5.242750002235173623e-01,5.243821784413392750e-01,5.244872551254781134e-01,5.245902914856533927e-01,5.246913463773634767e-01,5.247904764139936784e-01,5.248877360725741070e-01,5.249831777936108113e-01,5.250768520753692492e-01
4.793400002235174151e-01,4.603454547689720400e-01,4.557333335568506949e-01,4.518307694542866848e-01,4.484857145092316921e-01,4.542600002235174239e-01,4.593125002235173837e-01,4.637705884588115834e-01,4.677333335568507611e-01,4.712789475919384463e-01,4.744700002235174852e-01,4.773571430806602955e-01,4.799818184053356585e-01,4.823782610930826831e-01,4.845750002235174048e-01,4.865960002235173998e-01,4.884615386850559293e-01,4.901888891124062120e-01,4.917928573663745695e-01,4.932862071200692089e-01,4.946800002235174354e-01,4.959838711912594178e-01,4.972062502235174986e-01,4.983545456780629213e-01,4.994352943411645152e-01,5.004542859378030562e-01,5.014166668901840485e-01,5.023270272505444556e-01,5.031894739077280576e-01,5.040076925312096945e-01,5.047850002235174660e-01,5.055243904674200373e-01,5.062285716520888990e-01,5.069000002235174440e-01,5.075409093144265249e-01,5.081533335568507725e-01,5.087391306583000095e-01,5.093000002235175128e-01,5.098375002235173703e-01,5.103530614480071836e-01,5.108480002235175066e-01,5.113235296352821591e-01,5.117807694542867436e-01,5.122207549404985683e-01,5.126444446679618849e-01,5.130527274962446427e-01,5.134464287949460637e-01,5.138263160129910023e-01,5.141931036717933834e-01,5.145474578506360475e-01,5.148900002235174966e-01,5.152213116989272645e-01,5.155419357073883768e-01,5.158523811758983779e-01,5.161531252235175282e-01,5.164446156081328176e-01,5.167272729507901285e-01,5.170014927608309607e-01,5.172676472823408700e-01,5.175260871800392293e-01,5.177771430806602515e-01,5.180211269840808708e-01,5.182583335568506921e-01,5.184890413194078729e-01,5.187135137370308957e-01,5.189320002235173757e-01,5.191447370656226967e-01,5.193519482754654915e-01,5.195538463773635707e-01,5.197506331349097675e-01,5.199425002235174009e-01,5.201296298531470352e-01,5.203121953454686865e-01,5.204903616693006274e-01,5.206642859378031174e-01,5.208341178705762076e-01,5.210000002235174454e-01,5.211620691890346269e-01,5.213204547689719304e-01,5.214752811223938300e-01,5.216266668901841097e-01,5.217747254982425531e-01,5.219195654409087837e-01,5.220612905460980668e-01,5.222000002235173133e-01,5.223357896972017356e-01,5.224687502235173531e-01,5.225989692956823918e-01,5.227265308357622597e-01,5.228515153750326050e-01,5.229740002235174767e-01,5.230940596294580969e-01,5.232117649293996919e-01,5.233271846895368729e-01,5.234403848389019842e-01,5.235514287949460943e-01,5.236603775820080076e-01,5.237672899431434770e-01,5.238722224457397214e-01
